Year,Month,Day,Hour,DNI
2024,8,29,18,7.1
2024,8,29,19,0
2024,8,29,20,0
2024,8,29,21,0
2024,8,29,22,0
2024,8,29,23,0
2024,8,30,0,0
2024,8,30,1,0
2024,8,30,2,0
2024,8,30,3,0
2024,8,30,4,0
2024,8,30,5,0
2024,8,30,6,48.43
2024,8,30,7,11.85
2024,8,30,8,21.27
2024,8,30,9,73.09
2024,8,30,10,336.99
2024,8,30,11,256.79
2024,8,30,12,256.1
2024,8,30,13,142.13
2024,8,30,14,104.69
2024,8,30,15,147.37
2024,8,30,16,86.37
2024,8,30,17,32.1
2024,8,30,18,0
2024,8,30,19,0
2024,8,30,20,0
2024,8,30,21,0
2024,8,30,22,0
2024,8,30,23,0
2024,8,31,0,0
2024,8,31,1,0
2024,8,31,2,0
2024,8,31,3,0
2024,8,31,4,0
2024,8,31,5,0
2024,8,31,6,32.8
2024,8,31,7,53.24
2024,8,31,8,109.59
2024,8,31,9,164.62
2024,8,31,10,189.6
2024,8,31,11,201.1
2024,8,31,12,236.43
2024,8,31,13,208.6
2024,8,31,14,34.34
2024,8,31,15,32.86
2024,8,31,16,19.76
2024,8,31,17,5.03
2024,8,31,18,0
2024,8,31,19,0
2024,8,31,20,0
2024,8,31,21,0
2024,8,31,22,0
2024,8,31,23,0
2024,9,1,0,0
2024,9,1,1,0
2024,9,1,2,0
2024,9,1,3,0
2024,9,1,4,0
2024,9,1,5,0
2024,9,1,6,62.35
2024,9,1,7,145.23
2024,9,1,8,233.25
2024,9,1,9,324.79
2024,9,1,10,311.07
2024,9,1,11,572.09
2024,9,1,12,556.99
2024,9,1,13,255.47
2024,9,1,14,317.88
2024,9,1,15,238.66
2024,9,1,16,163.59
2024,9,1,17,75.28
2024,9,1,18,2.28
2024,9,1,19,0
2024,9,1,20,0
2024,9,1,21,0
2024,9,1,22,0
2024,9,1,23,0
2024,9,2,0,0
2024,9,2,1,0
2024,9,2,2,0
2024,9,2,3,0
2024,9,2,4,0
2024,9,2,5,0.95
2024,9,2,6,46.8
2024,9,2,7,85.85
2024,9,2,8,197.01
2024,9,2,9,311.2
2024,9,2,10,354.51
2024,9,2,11,391.22
2024,9,2,12,393.14
2024,9,2,13,377.12
2024,9,2,14,38.9
2024,9,2,15,39.49
2024,9,2,16,22.15
2024,9,2,17,7.41
2024,9,2,18,0
2024,9,2,19,0
2024,9,2,20,0
2024,9,2,21,0
2024,9,2,22,0
2024,9,2,23,0
2024,9,3,0,0
2024,9,3,1,0
2024,9,3,2,0
2024,9,3,3,0
2024,9,3,4,0
2024,9,3,5,0
2024,9,3,6,0.65
2024,9,3,7,4.41
2024,9,3,8,18.25
2024,9,3,9,67.15
2024,9,3,10,37.95
2024,9,3,11,17.41
2024,9,3,12,34.54
2024,9,3,13,2.61
2024,9,3,14,9.11
2024,9,3,15,25.24
2024,9,3,16,13.59
2024,9,3,17,0
2024,9,3,18,0
2024,9,3,19,0
2024,9,3,20,0
2024,9,3,21,0
2024,9,3,22,0
2024,9,3,23,0
2024,9,4,0,0
2024,9,4,1,0
2024,9,4,2,0
2024,9,4,3,0
2024,9,4,4,0
2024,9,4,5,10.7
2024,9,4,6,326.65
2024,9,4,7,549.24
2024,9,4,8,686.49
2024,9,4,9,810.44
2024,9,4,10,774.6
2024,9,4,11,844.51
2024,9,4,12,929.25
2024,9,4,13,900.39
2024,9,4,14,815.92
2024,9,4,15,693.46
2024,9,4,16,522.29
2024,9,4,17,292.29
2024,9,4,18,10.32
2024,9,4,19,0
2024,9,4,20,0
2024,9,4,21,0
2024,9,4,22,0
2024,9,4,23,0
2024,9,5,0,0
2024,9,5,1,0
2024,9,5,2,0
2024,9,5,3,0
2024,9,5,4,0
2024,9,5,5,0
2024,9,5,6,49.31
2024,9,5,7,146.18
2024,9,5,8,306.98
2024,9,5,9,438.78
2024,9,5,10,663.74
2024,9,5,11,679.07
2024,9,5,12,758.85
2024,9,5,13,449.33
2024,9,5,14,552.34
2024,9,5,15,798.67
2024,9,5,16,656.03
2024,9,5,17,343.13
2024,9,5,18,15.97
2024,9,5,19,0
2024,9,5,20,0
2024,9,5,21,0
2024,9,5,22,0
2024,9,5,23,0
2024,9,6,0,0
2024,9,6,1,0
2024,9,6,2,0
2024,9,6,3,0
2024,9,6,4,0
2024,9,6,5,9.65
2024,9,6,6,347
2024,9,6,7,609.5
2024,9,6,8,716.33
2024,9,6,9,816.87
2024,9,6,10,852.43
2024,9,6,11,932.83
2024,9,6,12,946.23
2024,9,6,13,889.72
2024,9,6,14,811.73
2024,9,6,15,720.39
2024,9,6,16,543.27
2024,9,6,17,318.29
2024,9,6,18,10.37
2024,9,6,19,0
2024,9,6,20,0
2024,9,6,21,0
2024,9,6,22,0
2024,9,6,23,0
2024,9,7,0,0
2024,9,7,1,0
2024,9,7,2,0
2024,9,7,3,0
2024,9,7,4,0
2024,9,7,5,4.2
2024,9,7,6,191.13
2024,9,7,7,278.76
2024,9,7,8,410.6
2024,9,7,9,491.32
2024,9,7,10,616.57
2024,9,7,11,784.82
2024,9,7,12,820.54
2024,9,7,13,265.15
2024,9,7,14,172.43
2024,9,7,15,245.53
2024,9,7,16,196.61
2024,9,7,17,89.22
2024,9,7,18,0
2024,9,7,19,0
2024,9,7,20,0
2024,9,7,21,0
2024,9,7,22,0
2024,9,7,23,0
2024,9,8,0,0
2024,9,8,1,0
2024,9,8,2,0
2024,9,8,3,0
2024,9,8,4,0
2024,9,8,5,0
2024,9,8,6,51.06
2024,9,8,7,161.69
2024,9,8,8,321.7
2024,9,8,9,419.95
2024,9,8,10,413.81
2024,9,8,11,314.29
2024,9,8,12,339.33
2024,9,8,13,451.97
2024,9,8,14,275.08
2024,9,8,15,346.3
2024,9,8,16,201.84
2024,9,8,17,55.32
2024,9,8,18,0
2024,9,8,19,0
2024,9,8,20,0
2024,9,8,21,0
2024,9,8,22,0
2024,9,8,23,0
2024,9,9,0,0
2024,9,9,1,0
2024,9,9,2,0
2024,9,9,3,0
2024,9,9,4,0
2024,9,9,5,0
2024,9,9,6,121.35
2024,9,9,7,317.55
2024,9,9,8,399.59
2024,9,9,9,537.21
2024,9,9,10,563.69
2024,9,9,11,782.25
2024,9,9,12,854.06
2024,9,9,13,829.32
2024,9,9,14,792.71
2024,9,9,15,652.99
2024,9,9,16,459.07
2024,9,9,17,177.23
2024,9,9,18,0
2024,9,9,19,0
2024,9,9,20,0
2024,9,9,21,0
2024,9,9,22,0
2024,9,9,23,0
2024,9,10,0,0
2024,9,10,1,0
2024,9,10,2,0
2024,9,10,3,0
2024,9,10,4,0
2024,9,10,5,0
2024,9,10,6,103.73
2024,9,10,7,281.21
2024,9,10,8,436.84
2024,9,10,9,402.46
2024,9,10,10,475
2024,9,10,11,550.47
2024,9,10,12,772.76
2024,9,10,13,580.36
2024,9,10,14,461.99
2024,9,10,15,404.62
2024,9,10,16,252.76
2024,9,10,17,62.62
2024,9,10,18,0
2024,9,10,19,0
2024,9,10,20,0
2024,9,10,21,0
2024,9,10,22,0
2024,9,10,23,0
2024,9,11,0,0
2024,9,11,1,0
2024,9,11,2,0
2024,9,11,3,0
2024,9,11,4,0
2024,9,11,5,0
2024,9,11,6,0
2024,9,11,7,0
2024,9,11,8,0
2024,9,11,9,34.52
2024,9,11,10,40.8
2024,9,11,11,45.12
2024,9,11,12,7.12
2024,9,11,13,20.24
2024,9,11,14,24.73
2024,9,11,15,230.24
2024,9,11,16,88.67
2024,9,11,17,29.49
2024,9,11,18,0
2024,9,11,19,0
2024,9,11,20,0
2024,9,11,21,0
2024,9,11,22,0
2024,9,11,23,0
2024,9,12,0,0
2024,9,12,1,0
2024,9,12,2,0
2024,9,12,3,0
2024,9,12,4,0
2024,9,12,5,0
2024,9,12,6,12.33
2024,9,12,7,112.26
2024,9,12,8,285
2024,9,12,9,440.42
2024,9,12,10,519.67
2024,9,12,11,842.24
2024,9,12,12,832.17
2024,9,12,13,745.58
2024,9,12,14,594.28
2024,9,12,15,535.88
2024,9,12,16,430.42
2024,9,12,17,151.27
2024,9,12,18,0
2024,9,12,19,0
2024,9,12,20,0
2024,9,12,21,0
2024,9,12,22,0
2024,9,12,23,0
2024,9,13,0,0
2024,9,13,1,0
2024,9,13,2,0
2024,9,13,3,0
2024,9,13,4,0
2024,9,13,5,0
2024,9,13,6,257.21
2024,9,13,7,511.34
2024,9,13,8,657.1
2024,9,13,9,766.03
2024,9,13,10,851.61
2024,9,13,11,899.87
2024,9,13,12,816.72
2024,9,13,13,833.61
2024,9,13,14,632.02
2024,9,13,15,428.3
2024,9,13,16,231.28
2024,9,13,17,44.3
2024,9,13,18,0
2024,9,13,19,0
2024,9,13,20,0
2024,9,13,21,0
2024,9,13,22,0
2024,9,13,23,0
2024,9,14,0,0
2024,9,14,1,0
2024,9,14,2,0
2024,9,14,3,0
2024,9,14,4,0
2024,9,14,5,0
2024,9,14,6,45.07
2024,9,14,7,174.05
2024,9,14,8,347.98
2024,9,14,9,459.08
2024,9,14,10,590.27
2024,9,14,11,729.3
2024,9,14,12,818.2
2024,9,14,13,837.4
2024,9,14,14,718.18
2024,9,14,15,597.43
2024,9,14,16,369.8
2024,9,14,17,129.4
2024,9,14,18,0
2024,9,14,19,0
2024,9,14,20,0
2024,9,14,21,0
2024,9,14,22,0
2024,9,14,23,0
2024,9,15,0,0
2024,9,15,1,0
2024,9,15,2,0
2024,9,15,3,0
2024,9,15,4,0
2024,9,15,5,0
2024,9,15,6,112.56
2024,9,15,7,305.37
2024,9,15,8,392.71
2024,9,15,9,438.43
2024,9,15,10,499.79
2024,9,15,11,650.22
2024,9,15,12,802.94
2024,9,15,13,659.32
2024,9,15,14,548.3
2024,9,15,15,396.63
2024,9,15,16,241.85
2024,9,15,17,31.17
2024,9,15,18,0
2024,9,15,19,0
2024,9,15,20,0
2024,9,15,21,0
2024,9,15,22,0
2024,9,15,23,0
2024,9,16,0,0
2024,9,16,1,0
2024,9,16,2,0
2024,9,16,3,0
2024,9,16,4,0
2024,9,16,5,0
2024,9,16,6,49.53
2024,9,16,7,202.51
2024,9,16,8,343.81
2024,9,16,9,497.85
2024,9,16,10,636.32
2024,9,16,11,754.33
2024,9,16,12,760.5
2024,9,16,13,682.93
2024,9,16,14,604.56
2024,9,16,15,508.66
2024,9,16,16,349.01
2024,9,16,17,103.52
2024,9,16,18,0
2024,9,16,19,0
2024,9,16,20,0
2024,9,16,21,0
2024,9,16,22,0
2024,9,16,23,0
2024,9,17,0,0
2024,9,17,1,0
2024,9,17,2,0
2024,9,17,3,0
2024,9,17,4,0
2024,9,17,5,0
2024,9,17,6,92.44
2024,9,17,7,214.19
2024,9,17,8,287.74
2024,9,17,9,444.28
2024,9,17,10,496.38
2024,9,17,11,382.04
2024,9,17,12,470.19
2024,9,17,13,343.92
2024,9,17,14,360.15
2024,9,17,15,325.07
2024,9,17,16,296.83
2024,9,17,17,128.89
2024,9,17,18,0
2024,9,17,19,0
2024,9,17,20,0
2024,9,17,21,0
2024,9,17,22,0
2024,9,17,23,0
2024,9,18,0,0
2024,9,18,1,0
2024,9,18,2,0
2024,9,18,3,0
2024,9,18,4,0
2024,9,18,5,0
2024,9,18,6,76.52
2024,9,18,7,170.07
2024,9,18,8,164.42
2024,9,18,9,137.34
2024,9,18,10,67.32
2024,9,18,11,86.31
2024,9,18,12,31.37
2024,9,18,13,6.34
2024,9,18,14,25.46
2024,9,18,15,15.05
2024,9,18,16,0
2024,9,18,17,0
2024,9,18,18,0
2024,9,18,19,0
2024,9,18,20,0
2024,9,18,21,0
2024,9,18,22,0
2024,9,18,23,0
2024,9,19,0,0
2024,9,19,1,0
2024,9,19,2,0
2024,9,19,3,0
2024,9,19,4,0
2024,9,19,5,0
2024,9,19,6,33.16
2024,9,19,7,174.46
2024,9,19,8,364.35
2024,9,19,9,507.66
2024,9,19,10,495.29
2024,9,19,11,702.83
2024,9,19,12,712.74
2024,9,19,13,755.22
2024,9,19,14,662.96
2024,9,19,15,472.2
2024,9,19,16,326.42
2024,9,19,17,29.3
2024,9,19,18,0
2024,9,19,19,0
2024,9,19,20,0
2024,9,19,21,0
2024,9,19,22,0
2024,9,19,23,0
2024,9,20,0,0
2024,9,20,1,0
2024,9,20,2,0
2024,9,20,3,0
2024,9,20,4,0
2024,9,20,5,0
2024,9,20,6,138.54
2024,9,20,7,421.51
2024,9,20,8,578.87
2024,9,20,9,654.63
2024,9,20,10,726.83
2024,9,20,11,858.88
2024,9,20,12,891.9
2024,9,20,13,875.36
2024,9,20,14,768.83
2024,9,20,15,600.27
2024,9,20,16,403.79
2024,9,20,17,48.58
2024,9,20,18,0
2024,9,20,19,0
2024,9,20,20,0
2024,9,20,21,0
2024,9,20,22,0
2024,9,20,23,0
2024,9,21,0,0
2024,9,21,1,0
2024,9,21,2,0
2024,9,21,3,0
2024,9,21,4,0
2024,9,21,5,0
2024,9,21,6,68.31
2024,9,21,7,308.03
2024,9,21,8,501.47
2024,9,21,9,684.86
2024,9,21,10,756.1
2024,9,21,11,881
2024,9,21,12,903.13
2024,9,21,13,860.19
2024,9,21,14,785.91
2024,9,21,15,658.17
2024,9,21,16,490.05
2024,9,21,17,140.17
2024,9,21,18,0
2024,9,21,19,0
2024,9,21,20,0
2024,9,21,21,0
2024,9,21,22,0
2024,9,21,23,0
2024,9,22,0,0
2024,9,22,1,0
2024,9,22,2,0
2024,9,22,3,0
2024,9,22,4,0
2024,9,22,5,0
2024,9,22,6,146.79
2024,9,22,7,427.24
2024,9,22,8,587.9
2024,9,22,9,663.6
2024,9,22,10,742.56
2024,9,22,11,797.48
2024,9,22,12,822.91
2024,9,22,13,778.8
2024,9,22,14,700.53
2024,9,22,15,567.37
2024,9,22,16,363.6
2024,9,22,17,72.4
2024,9,22,18,0
2024,9,22,19,0
2024,9,22,20,0
2024,9,22,21,0
2024,9,22,22,0
2024,9,22,23,0
2024,9,23,0,0
2024,9,23,1,0
2024,9,23,2,0
2024,9,23,3,0
2024,9,23,4,0
2024,9,23,5,0
2024,9,23,6,68.12
2024,9,23,7,305.44
2024,9,23,8,472.1
2024,9,23,9,563.24
2024,9,23,10,583.51
2024,9,23,11,639.18
2024,9,23,12,672.78
2024,9,23,13,581.57
2024,9,23,14,449.92
2024,9,23,15,314.4
2024,9,23,16,159.61
2024,9,23,17,20.99
2024,9,23,18,0
2024,9,23,19,0
2024,9,23,20,0
2024,9,23,21,0
2024,9,23,22,0
2024,9,23,23,0
2024,9,24,0,0
2024,9,24,1,0
2024,9,24,2,0
2024,9,24,3,0
2024,9,24,4,0
2024,9,24,5,0
2024,9,24,6,43.99
2024,9,24,7,205.47
2024,9,24,8,343.52
2024,9,24,9,457.3
2024,9,24,10,331.17
2024,9,24,11,272.01
2024,9,24,12,361.27
2024,9,24,13,460.23
2024,9,24,14,322.09
2024,9,24,15,263.01
2024,9,24,16,164.62
2024,9,24,17,21.25
2024,9,24,18,0
2024,9,24,19,0
2024,9,24,20,0
2024,9,24,21,0
2024,9,24,22,0
2024,9,24,23,0
2024,9,25,0,0
2024,9,25,1,0
2024,9,25,2,0
2024,9,25,3,0
2024,9,25,4,0
2024,9,25,5,0
2024,9,25,6,25.45
2024,9,25,7,206.1
2024,9,25,8,330.4
2024,9,25,9,405.19
2024,9,25,10,507.42
2024,9,25,11,753.43
2024,9,25,12,748.97
2024,9,25,13,740.82
2024,9,25,14,635.33
2024,9,25,15,490.67
2024,9,25,16,299.74
2024,9,25,17,26.23
2024,9,25,18,0
2024,9,25,19,0
2024,9,25,20,0
2024,9,25,21,0
2024,9,25,22,0
2024,9,25,23,0
2024,9,26,0,0
2024,9,26,1,0
2024,9,26,2,0
2024,9,26,3,0
2024,9,26,4,0
2024,9,26,5,0
2024,9,26,6,19.6
2024,9,26,7,187.72
2024,9,26,8,357.65
2024,9,26,9,441.04
2024,9,26,10,476.98
2024,9,26,11,460.11
2024,9,26,12,627.21
2024,9,26,13,540.92
2024,9,26,14,263.12
2024,9,26,15,124.59
2024,9,26,16,57.56
2024,9,26,17,5.11
2024,9,26,18,0
2024,9,26,19,0
2024,9,26,20,0
2024,9,26,21,0
2024,9,26,22,0
2024,9,26,23,0
2024,9,27,0,0
2024,9,27,1,0
2024,9,27,2,0
2024,9,27,3,0
2024,9,27,4,0
2024,9,27,5,0
2024,9,27,6,3.74
2024,9,27,7,58.61
2024,9,27,8,116.57
2024,9,27,9,166.33
2024,9,27,10,292.29
2024,9,27,11,167.07
2024,9,27,12,270.21
2024,9,27,13,432.06
2024,9,27,14,302.1
2024,9,27,15,218.91
2024,9,27,16,89.35
2024,9,27,17,4.76
2024,9,27,18,0
2024,9,27,19,0
2024,9,27,20,0
2024,9,27,21,0
2024,9,27,22,0
2024,9,27,23,0
2024,9,28,0,0
2024,9,28,1,0
2024,9,28,2,0
2024,9,28,3,0
2024,9,28,4,0
2024,9,28,5,0
2024,9,28,6,0
2024,9,28,7,0
2024,9,28,8,0
2024,9,28,9,9.93
2024,9,28,10,74.71
2024,9,28,11,37.14
2024,9,28,12,5.9
2024,9,28,13,1.6
2024,9,28,14,35.89
2024,9,28,15,24.48
2024,9,28,16,1.1
2024,9,28,17,0
2024,9,28,18,0
2024,9,28,19,0
2024,9,28,20,0
2024,9,28,21,0
2024,9,28,22,0
2024,9,28,23,0
2024,9,29,0,0
2024,9,29,1,0
2024,9,29,2,0
2024,9,29,3,0
2024,9,29,4,0
2024,9,29,5,0
2024,9,29,6,189.69
2024,9,29,7,663.16
2024,9,29,8,815.64
2024,9,29,9,970.91
2024,9,29,10,981.53
2024,9,29,11,977.51
2024,9,29,12,894.88
2024,9,29,13,947.21
2024,9,29,14,881.88
2024,9,29,15,772.6
2024,9,29,16,574.76
2024,9,29,17,146.31
2024,9,29,18,0
2024,9,29,19,0
2024,9,29,20,0
2024,9,29,21,0
2024,9,29,22,0
2024,9,29,23,0
2024,9,30,0,0
2024,9,30,1,0
2024,9,30,2,0
2024,9,30,3,0
2024,9,30,4,0
2024,9,30,5,0
2024,9,30,6,144.61
2024,9,30,7,505.18
2024,9,30,8,703.36
2024,9,30,9,698.24
2024,9,30,10,820.39
2024,9,30,11,732.16
2024,9,30,12,814.29
2024,9,30,13,942.53
2024,9,30,14,482.54
2024,9,30,15,477.27
2024,9,30,16,482.08
2024,9,30,17,129.02
2024,9,30,18,0
2024,9,30,19,0
2024,9,30,20,0
2024,9,30,21,0
2024,9,30,22,0
2024,9,30,23,0
2024,10,1,0,0
2024,10,1,1,0
2024,10,1,2,0
2024,10,1,3,0
2024,10,1,4,0
2024,10,1,5,0
2024,10,1,6,131.52
2024,10,1,7,447.38
2024,10,1,8,564.08
2024,10,1,9,656.92
2024,10,1,10,732.66
2024,10,1,11,876.23
2024,10,1,12,910.79
2024,10,1,13,867.44
2024,10,1,14,793.91
2024,10,1,15,676.81
2024,10,1,16,470.9
2024,10,1,17,55.9
2024,10,1,18,0
2024,10,1,19,0
2024,10,1,20,0
2024,10,1,21,0
2024,10,1,22,0
2024,10,1,23,0
2024,10,2,0,0
2024,10,2,1,0
2024,10,2,2,0
2024,10,2,3,0
2024,10,2,4,0
2024,10,2,5,0
2024,10,2,6,49.85
2024,10,2,7,358.59
2024,10,2,8,533.2
2024,10,2,9,635.99
2024,10,2,10,699.4
2024,10,2,11,923.45
2024,10,2,12,930.67
2024,10,2,13,917.88
2024,10,2,14,845.51
2024,10,2,15,682.68
2024,10,2,16,464.38
2024,10,2,17,37.16
2024,10,2,18,0
2024,10,2,19,0
2024,10,2,20,0
2024,10,2,21,0
2024,10,2,22,0
2024,10,2,23,0
2024,10,3,0,0
2024,10,3,1,0
2024,10,3,2,0
2024,10,3,3,0
2024,10,3,4,0
2024,10,3,5,0
2024,10,3,6,56.87
2024,10,3,7,397.99
2024,10,3,8,598.44
2024,10,3,9,696.49
2024,10,3,10,765.44
2024,10,3,11,867.94
2024,10,3,12,878.15
2024,10,3,13,837.1
2024,10,3,14,735.5
2024,10,3,15,583.27
2024,10,3,16,331.46
2024,10,3,17,19.43
2024,10,3,18,0
2024,10,3,19,0
2024,10,3,20,0
2024,10,3,21,0
2024,10,3,22,0
2024,10,3,23,0
2024,10,4,0,0
2024,10,4,1,0
2024,10,4,2,0
2024,10,4,3,0
2024,10,4,4,0
2024,10,4,5,0
2024,10,4,6,13.98
2024,10,4,7,114.66
2024,10,4,8,237.97
2024,10,4,9,299.41
2024,10,4,10,333.64
2024,10,4,11,424.75
2024,10,4,12,228.91
2024,10,4,13,369.16
2024,10,4,14,248.5
2024,10,4,15,252.04
2024,10,4,16,110.34
2024,10,4,17,5.23
2024,10,4,18,0
2024,10,4,19,0
2024,10,4,20,0
2024,10,4,21,0
2024,10,4,22,0
2024,10,4,23,0
2024,10,5,0,0
2024,10,5,1,0
2024,10,5,2,0
2024,10,5,3,0
2024,10,5,4,0
2024,10,5,5,0
2024,10,5,6,64.04
2024,10,5,7,379.47
2024,10,5,8,565.43
2024,10,5,9,641.27
2024,10,5,10,717.34
2024,10,5,11,842.66
2024,10,5,12,869.15
2024,10,5,13,878.88
2024,10,5,14,822.41
2024,10,5,15,670.52
2024,10,5,16,449.9
2024,10,5,17,30.06
2024,10,5,18,0
2024,10,5,19,0
2024,10,5,20,0
2024,10,5,21,0
2024,10,5,22,0
2024,10,5,23,0
2024,10,6,0,0
2024,10,6,1,0
2024,10,6,2,0
2024,10,6,3,0
2024,10,6,4,0
2024,10,6,5,0
2024,10,6,6,144.41
2024,10,6,7,541.72
2024,10,6,8,755.68
2024,10,6,9,837.69
2024,10,6,10,898.75
2024,10,6,11,870.72
2024,10,6,12,871.48
2024,10,6,13,842.98
2024,10,6,14,724.75
2024,10,6,15,550.35
2024,10,6,16,278.49
2024,10,6,17,3.7
2024,10,6,18,0
2024,10,6,19,0
2024,10,6,20,0
2024,10,6,21,0
2024,10,6,22,0
2024,10,6,23,0
2024,10,7,0,0
2024,10,7,1,0
2024,10,7,2,0
2024,10,7,3,0
2024,10,7,4,0
2024,10,7,5,0
2024,10,7,6,0
2024,10,7,7,0
2024,10,7,8,0
2024,10,7,9,7.04
2024,10,7,10,3.54
2024,10,7,11,25.32
2024,10,7,12,12.69
2024,10,7,13,275.79
2024,10,7,14,520.19
2024,10,7,15,393.16
2024,10,7,16,194.35
2024,10,7,17,2.18
2024,10,7,18,0
2024,10,7,19,0
2024,10,7,20,0
2024,10,7,21,0
2024,10,7,22,0
2024,10,7,23,0
2024,10,8,0,0
2024,10,8,1,0
2024,10,8,2,0
2024,10,8,3,0
2024,10,8,4,0
2024,10,8,5,0
2024,10,8,6,2.99
2024,10,8,7,59.25
2024,10,8,8,134.11
2024,10,8,9,239.18
2024,10,8,10,149.12
2024,10,8,11,188.19
2024,10,8,12,183.14
2024,10,8,13,417.95
2024,10,8,14,167.27
2024,10,8,15,121.37
2024,10,8,16,61.01
2024,10,8,17,5.61
2024,10,8,18,0
2024,10,8,19,0
2024,10,8,20,0
2024,10,8,21,0
2024,10,8,22,0
2024,10,8,23,0
2024,10,9,0,0
2024,10,9,1,0
2024,10,9,2,0
2024,10,9,3,0
2024,10,9,4,0
2024,10,9,5,0
2024,10,9,6,93.66
2024,10,9,7,478.05
2024,10,9,8,610.27
2024,10,9,9,739.87
2024,10,9,10,826.86
2024,10,9,11,877.41
2024,10,9,12,910.62
2024,10,9,13,875.02
2024,10,9,14,819.56
2024,10,9,15,697.57
2024,10,9,16,432.94
2024,10,9,17,16.2
2024,10,9,18,0
2024,10,9,19,0
2024,10,9,20,0
2024,10,9,21,0
2024,10,9,22,0
2024,10,9,23,0
2024,10,10,0,0
2024,10,10,1,0
2024,10,10,2,0
2024,10,10,3,0
2024,10,10,4,0
2024,10,10,5,0
2024,10,10,6,35.53
2024,10,10,7,364.17
2024,10,10,8,584.51
2024,10,10,9,723.97
2024,10,10,10,735.89
2024,10,10,11,797.4
2024,10,10,12,564.65
2024,10,10,13,541.38
2024,10,10,14,421.86
2024,10,10,15,294.88
2024,10,10,16,173.56
2024,10,10,17,3.92
2024,10,10,18,0
2024,10,10,19,0
2024,10,10,20,0
2024,10,10,21,0
2024,10,10,22,0
2024,10,10,23,0
2024,10,11,0,0
2024,10,11,1,0
2024,10,11,2,0
2024,10,11,3,0
2024,10,11,4,0
2024,10,11,5,0
2024,10,11,6,6.89
2024,10,11,7,157.33
2024,10,11,8,310.45
2024,10,11,9,478.61
2024,10,11,10,617.2
2024,10,11,11,659.74
2024,10,11,12,659.67
2024,10,11,13,614.51
2024,10,11,14,485.74
2024,10,11,15,311.01
2024,10,11,16,101.41
2024,10,11,17,0
2024,10,11,18,0
2024,10,11,19,0
2024,10,11,20,0
2024,10,11,21,0
2024,10,11,22,0
2024,10,11,23,0
2024,10,12,0,0
2024,10,12,1,0
2024,10,12,2,0
2024,10,12,3,0
2024,10,12,4,0
2024,10,12,5,0
2024,10,12,6,31.69
2024,10,12,7,341.65
2024,10,12,8,473.85
2024,10,12,9,555.5
2024,10,12,10,551.72
2024,10,12,11,696.52
2024,10,12,12,639.15
2024,10,12,13,534.54
2024,10,12,14,430.02
2024,10,12,15,263.12
2024,10,12,16,66.46
2024,10,12,17,0
2024,10,12,18,0
2024,10,12,19,0
2024,10,12,20,0
2024,10,12,21,0
2024,10,12,22,0
2024,10,12,23,0
2024,10,13,0,0
2024,10,13,1,0
2024,10,13,2,0
2024,10,13,3,0
2024,10,13,4,0
2024,10,13,5,0
2024,10,13,6,11.37
2024,10,13,7,237.71
2024,10,13,8,422.81
2024,10,13,9,527.11
2024,10,13,10,587.68
2024,10,13,11,808.96
2024,10,13,12,795.08
2024,10,13,13,705.28
2024,10,13,14,641.91
2024,10,13,15,482.36
2024,10,13,16,212.71
2024,10,13,17,2.09
2024,10,13,18,0
2024,10,13,19,0
2024,10,13,20,0
2024,10,13,21,0
2024,10,13,22,0
2024,10,13,23,0
2024,10,14,0,0
2024,10,14,1,0
2024,10,14,2,0
2024,10,14,3,0
2024,10,14,4,0
2024,10,14,5,0
2024,10,14,6,4.04
2024,10,14,7,151.28
2024,10,14,8,332.47
2024,10,14,9,454.04
2024,10,14,10,522.25
2024,10,14,11,689.79
2024,10,14,12,781.78
2024,10,14,13,745.38
2024,10,14,14,672.96
2024,10,14,15,492.48
2024,10,14,16,239.22
2024,10,14,17,0
2024,10,14,18,0
2024,10,14,19,0
2024,10,14,20,0
2024,10,14,21,0
2024,10,14,22,0
2024,10,14,23,0
2024,10,15,0,0
2024,10,15,1,0
2024,10,15,2,0
2024,10,15,3,0
2024,10,15,4,0
2024,10,15,5,0
2024,10,15,6,4.14
2024,10,15,7,169.14
2024,10,15,8,327.3
2024,10,15,9,444.27
2024,10,15,10,519.3
2024,10,15,11,823.25
2024,10,15,12,795.96
2024,10,15,13,755.15
2024,10,15,14,643.83
2024,10,15,15,487.59
2024,10,15,16,200.87
2024,10,15,17,0
2024,10,15,18,0
2024,10,15,19,0
2024,10,15,20,0
2024,10,15,21,0
2024,10,15,22,0
2024,10,15,23,0
2024,10,16,0,0
2024,10,16,1,0
2024,10,16,2,0
2024,10,16,3,0
2024,10,16,4,0
2024,10,16,5,0
2024,10,16,6,1.16
2024,10,16,7,104.46
2024,10,16,8,290.86
2024,10,16,9,412.98
2024,10,16,10,397.96
2024,10,16,11,532.71
2024,10,16,12,667.96
2024,10,16,13,657.07
2024,10,16,14,576.57
2024,10,16,15,387.92
2024,10,16,16,117.07
2024,10,16,17,0
2024,10,16,18,0
2024,10,16,19,0
2024,10,16,20,0
2024,10,16,21,0
2024,10,16,22,0
2024,10,16,23,0
2024,10,17,0,0
2024,10,17,1,0
2024,10,17,2,0
2024,10,17,3,0
2024,10,17,4,0
2024,10,17,5,0
2024,10,17,6,3.86
2024,10,17,7,149.19
2024,10,17,8,276.27
2024,10,17,9,344.16
